time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-06-30T23:30:37.900Z,38.8363,-122.81,2.7,0.4,Md,19,46.8,0.00898315,0.03,nc,nc72247001,2014-07-01T22:13:46.747Z,"7km WNW of Cobb, California",earthquake
2014-06-30T23:22:49.388Z,36.973,-117.5571,8.4107,0.32,ml,6,315.04,0.418,0.0953,nn,nn00450997,2014-07-03T22:45:59.120Z,"60km NE of Lone Pine, California",earthquake
2014-06-30T23:14:43.020Z,33.633,-116.6975,15.2,0.18,ml,11,115,0.0409,0.06,ci,ci37237880,2014-07-01T21:54:44.565Z,"8km NNW of Anza, California",earthquake
2014-06-30T23:13:42.656Z,39.4849,-119.1043,10.7393,2.32,ml,24,145.41,0.313,0.1283,nn,nn00450657,2014-07-01T00:05:29.651Z,"12km NE of Silver Springs, Nevada",earthquake
2014-06-30T23:09:35.300Z,38.8252,-122.7798,2.4,0.9,Md,18,46.8,0.00898315,0.03,nc,nc72246986,2014-06-30T23:11:16.358Z,"4km W of Cobb, California",earthquake
2014-06-30T23:03:48.000Z,64.9946,-147.4188,0.7,1.2,ml,,,,0.57,ak,ak11313755,2014-06-30T23:14:20.520Z,"22km NE of Fairbanks, Alaska",earthquake
2014-06-30T22:56:55.640Z,33.6591667,-116.7225,17.71,0.67,ml,19,85,0.04176,0.08,ci,ci37237872,2014-07-01T21:52:37.170Z,"8km S of Idyllwild, California",earthquake
2014-06-30T22:47:12.900Z,46.2628,-122.0488,9.6,0.4,Md,,136.8,0.06288207,0.15,uw,uw60810152,2014-07-01T05:13:41.744Z,"37km SSE of Morton, Washington",earthquake
2014-06-30T22:45:55.520Z,33.633,-116.6996667,15.62,1.25,ml,42,32,0.0418,0.1,ci,ci37237864,2014-07-01T21:51:00.500Z,"8km NNW of Anza, California",earthquake
2014-06-30T22:42:04.600Z,35.04,-117.6725,0.01,2.09,ml,23,110,0.1072,0.15,ci,ci37237856,2014-07-01T21:38:05.868Z,"4km NNW of Boron, California",quarry_blast
2014-06-30T22:39:56.000Z,53.3715,-166.4205,25.3,1.7,ml,,,,0.26,ak,ak11313749,2014-07-01T01:33:33.188Z,"56km S of Unalaska, Alaska",earthquake
2014-06-30T22:33:11.000Z,37.4257,-118.99,6.1,0.9,Md,11,237.6,0.17966306,0.12,nc,nc72246976,2014-07-01T18:16:13.431Z,"24km S of Mammoth Lakes, California",earthquake
2014-06-30T22:27:40.900Z,38.7553,-122.7332,2.7,1.2,Md,16,72,0.01796631,0.04,nc,nc72246971,2014-07-01T03:21:07.379Z,"3km SE of The Geysers, California",earthquake
2014-06-30T22:12:50.000Z,36.5763,-121.1528,8.8,2,Md,44,39.6,0.02694946,0.06,nc,nc72246961,2014-07-02T19:07:06.946Z,"22km NE of Soledad, California",earthquake
2014-06-30T22:12:31.000Z,63.5274,-146.9727,0.1,1.1,ml,,,,0.84,ak,ak11313701,2014-06-30T22:31:14.811Z,"83km SW of Delta Junction, Alaska",earthquake
2014-06-30T22:02:42.000Z,62.123,-151.7081,32.2,1.2,ml,,,,1.2,ak,ak11313698,2014-06-30T22:19:53.030Z,"86km WSW of Talkeetna, Alaska",earthquake
2014-06-30T21:59:56.860Z,36.1383333,-117.9668333,4.73,0.92,ml,15,93,0.09297,0.1,ci,ci37237848,2014-07-01T21:32:10.760Z,"52km S of Lone Pine, California",earthquake
2014-06-30T21:58:54.530Z,-2.0284,99.1544,33.46,4.9,mb,,180,3.003,1.33,us,usc000rnzr,2014-07-01T06:01:26.511Z,"48km S of Muara Siberut, Indonesia",earthquake
2014-06-30T21:58:18.000Z,54.0954,-165.133,74.3,2.1,ml,,,,0.32,ak,ak11313700,2014-07-01T01:13:56.659Z,"42km E of Akutan, Alaska",earthquake
2014-06-30T21:56:47.250Z,35.9233333,-117.6743333,2.18,0.84,ml,7,147,0.06023,0.11,ci,ci37237840,2014-07-01T21:28:31.750Z,"29km NW of Searles Valley, California",earthquake
2014-06-30T21:33:35.900Z,33.663,-116.7388333,15.23,0.69,ml,19,101,0.05226,0.1,ci,ci37237832,2014-07-01T21:26:46.400Z,"8km SSW of Idyllwild, California",earthquake
2014-06-30T21:15:13.300Z,38.8235,-122.8073,3.2,0.6,Md,8,111.6,0,0.02,nc,nc72246946,2014-06-30T21:30:07.928Z,"6km NW of The Geysers, California",earthquake
2014-06-30T21:14:30.450Z,37.62,-119.3623333,13.53,1.29,md,14,175,0.2247,0.04,nc,nc72246951,2014-07-01T00:38:06.042Z,"23km SE of Yosemite Valley, California",earthquake
2014-06-30T21:13:55.580Z,35.4801667,-118.281,5.55,1.22,ml,22,54,0.1278,0.13,ci,ci37237824,2014-07-01T21:24:12.970Z,"20km S of Weldon, California",earthquake
2014-06-30T21:10:40.797Z,37.3847,-117.1577,0,0.38,ml,5,295.82,0.416,0.1132,nn,nn00450999,2014-07-03T22:54:53.839Z,"36km S of Goldfield, Nevada",earthquake
2014-06-30T20:54:13.500Z,46.3312,-122.3338,17.7,0.4,Md,,201.6,0.02694946,0.13,uw,uw60810072,2014-07-01T05:09:01.223Z,"25km S of Morton, Washington",earthquake
2014-06-30T20:49:24.000Z,67.6773,-149.541,2.2,2.2,ml,,,,0.67,ak,ak11313676,2014-06-30T21:06:26.287Z,"54km NNE of Coldfoot, Alaska",earthquake
2014-06-30T20:45:34.640Z,-30.0323,-177.3559,45.08,5.3,mb,,76,0.929,1.23,us,usc000rnyl,2014-07-01T04:48:11.482Z,"99km SSE of Raoul Island, New Zealand",earthquake
2014-06-30T20:42:25.000Z,59.5886,-152.3701,13.5,1.1,ml,,,,1.17,ak,ak11313675,2014-06-30T20:57:48.158Z,"36km SW of Anchor Point, Alaska",earthquake
2014-06-30T20:37:49.276Z,36.427,-117.8645,5.3722,0.67,ml,6,236.86,0.866,0.1442,nn,nn00450996,2014-07-03T22:36:14.168Z,"26km SE of Lone Pine, California",earthquake
2014-06-30T20:32:46.800Z,38.8222,-122.7772,1.4,0.2,Md,18,46.8,0.00898315,0.03,nc,nc72246926,2014-07-07T23:53:04.827Z,"4km W of Cobb, California",earthquake
2014-06-30T20:29:03.900Z,37.6395,-118.9367,7.5,0.2,Md,11,104.4,0.02694946,0.03,nc,nc72246921,2014-06-30T23:13:07.366Z,"3km ESE of Mammoth Lakes, California",earthquake
2014-06-30T20:18:42.400Z,18.9691,-64.5213,32,2.6,Md,4,320.4,0.55695548,0.07,pr,pr14181022,2014-07-01T04:30:20.301Z,"61km N of Road Town, British Virgin Islands",earthquake
2014-06-30T20:13:37.300Z,38.821,-122.7648,2.4,0.3,Md,10,82.8,0.00898315,0.01,nc,nc72246911,2014-07-07T23:00:08.765Z,"3km W of Cobb, California",earthquake
2014-06-30T20:04:49.600Z,38.8398,-122.8405,2.8,0.9,Md,20,61.2,0.01796631,0.03,nc,nc72246901,2014-06-30T21:44:03.081Z,"10km W of Cobb, California",earthquake
2014-06-30T20:03:35.000Z,61.9543,-149.1351,33.3,2.8,ml,,,,0.73,ak,ak11313606,2014-07-01T00:38:56.052Z,"23km NW of Sutton-Alpine, Alaska",earthquake
2014-06-30T19:59:41.760Z,36.3787,-114.8298,7.6,2.19,ml,21,228.81,0.243,,nn,nn00450627,2014-06-30T20:02:58.023Z,"25km NE of Nellis Air Force Base, Nevada",earthquake
2014-06-30T19:55:32.560Z,28.3536,138.864,512.4,6.2,mwb,,32,4.816,0.74,us,usc000rnx0,2014-07-01T14:56:34.000Z,"Bonin Islands, Japan region",earthquake
2014-06-30T19:52:25.300Z,35.4327,-120.574,0,1.8,Md,66,39.6,0.06288207,0.08,nc,nc72246896,2014-07-07T21:39:13.541Z,"0km NW of Quarry near Atascadero, CA",quarry
2014-06-30T19:45:07.000Z,60.2595,-141.2976,0.3,1.1,ml,,,,0.64,ak,ak11313597,2014-06-30T19:59:20.283Z,"66km ENE of Cape Yakataga, Alaska",earthquake
2014-06-30T19:44:44.766Z,37.04,-117.5574,2.1682,0.45,ml,7,316.63,0.423,0.0386,nn,nn00450994,2014-07-03T22:26:45.303Z,"65km NE of Lone Pine, California",earthquake
2014-06-30T19:13:46.200Z,37.4712,-118.8185,3.3,0.5,Md,11,169.2,0.11678099,0.03,nc,nc72246891,2014-06-30T22:38:32.270Z,"23km SE of Mammoth Lakes, California",earthquake
2014-06-30T19:09:57.700Z,19.1415,-65.124,100,3.3,Md,8,280.8,0.80219555,0.2,pr,pr14181021,2014-07-01T03:16:56.461Z,"90km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake
2014-06-30T19:00:13.790Z,32.9041667,-116.2686667,6.31,1.24,ml,24,85,0.01803,0.23,ci,ci37237800,2014-07-01T21:19:40.380Z,"26km ENE of Pine Valley, California",earthquake
2014-06-30T18:56:52.000Z,39.806,-123.4858,10.1,2,Md,26,75.6,0,0.08,nc,nc72246886,2014-07-07T23:53:04.828Z,"13km N of Laytonville, California",earthquake
2014-06-30T18:36:40.000Z,60.275,-141.2968,0,1.1,ml,,,,0.64,ak,ak11313552,2014-06-30T18:52:31.799Z,"67km ENE of Cape Yakataga, Alaska",earthquake
2014-06-30T18:20:35.000Z,61.5361,-147.8226,25.6,2.1,ml,,,,1.01,ak,ak11313546,2014-06-30T18:33:46.489Z,"60km E of Lazy Mountain, Alaska",earthquake
2014-06-30T18:11:06.800Z,37.5635,-118.8373,5.5,0.4,Md,9,270,0.02694946,0.02,nc,nc72246871,2014-06-30T22:16:57.179Z,"15km SE of Mammoth Lakes, California",earthquake
2014-06-30T18:09:41.000Z,61.1043,-152.2773,4.2,0.9,ml,,,,0.34,ak,ak11313543,2014-06-30T18:24:27.413Z,"70km NW of Nikiski, Alaska",earthquake
2014-06-30T17:55:49.000Z,19.4682,-155.3822,9.8,2.5,Ml,,50.4,0.02694946,0.11,hv,hv60723176,2014-07-01T01:18:24.207Z,"15km WNW of Volcano, Hawaii",earthquake
2014-06-30T17:49:39.000Z,60.1937,-141.4081,9.2,1,ml,,,,0.67,ak,ak11313540,2014-06-30T18:01:02.934Z,"58km ENE of Cape Yakataga, Alaska",earthquake
2014-06-30T17:46:39.200Z,32.9283333,-116.2521667,9.27,0.73,ml,5,217,0.0125,0.14,ci,ci37205469,2014-07-01T21:15:55.524Z,"28km ENE of Pine Valley, California",earthquake
2014-06-30T17:46:19.270Z,33.285,-116.7838333,12.49,1.21,ml,32,49,0.09506,0.16,ci,ci37237792,2014-07-01T21:12:30.190Z,"19km SSE of Aguanga, California",earthquake
2014-06-30T17:30:05.000Z,60.4964,-148.4964,0,1.6,ml,,,,0.71,ak,ak11313537,2014-06-30T17:52:01.842Z,"32km SSE of Whittier, Alaska",earthquake
2014-06-30T17:13:06.600Z,36.5493,-89.64,9.7,1.4,md,9,100.799991936001,0.02694946,0.05,nm,nm063014c,2014-06-30T19:29:29.921Z,"5km SSW of Lilbourn, Missouri",earthquake
2014-06-30T17:03:52.910Z,33.6766667,-116.7336667,16.91,0.84,ml,22,106,0.03806,0.08,ci,ci37237784,2014-07-01T21:02:25.180Z,"7km S of Idyllwild-Pine Cove, California",earthquake
2014-06-30T17:03:10.440Z,31.3398333,-115.4878333,7.57,2.87,ml,3,203,0.2944,0.06,ci,ci37205461,2014-07-03T19:45:27.021Z,"70km WNW of San Felipe, Mexico",earthquake
2014-06-30T16:56:05.500Z,38.759,-122.7293,2.5,0.7,Md,7,176.4,0.00898315,0.03,nc,nc72246861,2014-06-30T17:14:06.260Z,"3km SE of The Geysers, California",earthquake
2014-06-30T16:54:01.630Z,32.5048,-109.1334,5,3.5,ml,,102,1.139,0.87,us,usc000rnux,2014-07-02T13:36:59.579Z,"43km WNW of Lordsburg, New Mexico",earthquake
2014-06-30T16:46:45.510Z,33.9181667,-116.3348333,8.28,1.33,ml,32,69,0.06544,0.2,ci,ci37237776,2014-07-01T20:59:36.460Z,"3km NNE of Sky Valley, California",earthquake
2014-06-30T16:42:33.000Z,61.9356,-149.8903,34.7,1.2,ml,7,190.799984736001,,0.44,ak,ak11313525,2014-06-30T16:58:34.370Z,"22km NNE of Willow, Alaska",earthquake
2014-06-30T16:13:14.300Z,38.802,-122.7823,2.4,0.9,Md,8,180,0.00898315,0.04,nc,nc72246846,2014-06-30T16:58:06.172Z,"3km NW of The Geysers, California",earthquake
2014-06-30T16:10:11.130Z,28.7748,130.0378,42.59,4.6,mb,,52,2.485,0.79,us,usc000rnub,2014-07-01T00:14:15.955Z,"70km NE of Naze, Japan",earthquake
2014-06-30T16:09:00.780Z,33.9011667,-116.8761667,11.8,0.73,ml,24,73,0.1452,0.13,ci,ci37237768,2014-07-01T20:56:45.830Z,"2km S of Banning, California",earthquake
2014-06-30T16:06:35.000Z,60.207,-142.0151,15.8,0.7,ml,,,,1.46,ak,ak11313515,2014-06-30T16:16:51.810Z,"27km NE of Cape Yakataga, Alaska",earthquake
2014-06-30T16:03:06.900Z,18.9839,-65.1839,39,2.1,Ml,14,97.2,0.66026173,0.5,pr,pr14181018,2014-06-30T17:03:21.226Z,"75km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake
2014-06-30T15:54:39.760Z,36.8406667,-117.6555,9.69,1.59,ml,13,120,0.279,0.17,ci,ci37237760,2014-07-01T20:02:01.071Z,"44km NE of Lone Pine, California",earthquake
2014-06-30T15:45:16.100Z,38.7733,-122.7462,3.1,0.5,Md,9,86.4,0.00898315,0.01,nc,nc72246831,2014-06-30T17:50:06.546Z,"0km ESE of The Geysers, California",earthquake
2014-06-30T15:44:25.230Z,-55.2054,-28.3216,10,5,mb,,67,4.821,0.5,us,usc000rntw,2014-06-30T23:46:53.889Z,"180km NNW of Visokoi Island, ",earthquake
2014-06-30T15:27:59.000Z,61.2599,-147.6127,5.4,1.6,ml,,,,0.83,ak,ak11313483,2014-06-30T15:44:19.507Z,"69km WNW of Valdez, Alaska",earthquake
2014-06-30T15:12:21.600Z,38.8348,-122.8043,2.7,0.6,Md,8,108,0.00898315,0.01,nc,nc72246821,2014-06-30T17:41:06.473Z,"7km WNW of Cobb, California",earthquake
2014-06-30T15:05:04.000Z,61.2092,-146.8348,16.9,1.4,ml,,,,1.45,ak,ak11313477,2014-06-30T15:20:17.259Z,"27km WNW of Valdez, Alaska",earthquake
2014-06-30T15:03:35.500Z,19.18,-64.5613,38,3.2,Md,4,309.6,0.75997473,0.18,pr,pr14181017,2014-06-30T23:06:58.802Z,"84km N of Road Town, British Virgin Islands",earthquake
2014-06-30T14:59:25.000Z,60.2087,-141.1945,0,0.9,ml,,,,0.9,ak,ak11313475,2014-06-30T15:11:20.941Z,"70km ENE of Cape Yakataga, Alaska",earthquake
2014-06-30T14:54:21.800Z,35.8799,-97.2662,6.204,2.6,ml,,64,,0.35,us,usc000rntl,2014-06-30T22:57:01.973Z,"7km S of Langston, Oklahoma",earthquake
2014-06-30T14:51:54.300Z,38.8403,-122.828,2.5,0.8,Md,16,54,0.00898315,0.03,nc,nc72246811,2014-06-30T17:12:06.245Z,"9km WNW of Cobb, California",earthquake
2014-06-30T14:51:34.820Z,33.4831667,-116.4973333,15.34,0.44,ml,17,106,0.07206,0.1,ci,ci37237752,2014-07-01T19:59:10.150Z,"18km ESE of Anza, California",earthquake
2014-06-30T14:40:28.100Z,38.8343,-122.7743,2.6,0.8,Md,12,93.6,0.00898315,0.02,nc,nc72246806,2014-06-30T16:43:06.059Z,"4km WNW of Cobb, California",earthquake
2014-06-30T14:20:17.000Z,19.1256,-65.2496,36,3,Md,4,327.6,0.81297533,0.11,pr,pr14181015,2014-06-30T22:22:47.998Z,"91km N of Culebra, Puerto Rico",earthquake
2014-06-30T14:02:25.900Z,39.4447,-111.2277,1.8,1.2,Md,,122.4,0.1527136,0.14,uu,uu60075432,2014-07-01T22:27:34.581Z,"22km ESE of Mount Pleasant, Utah",earthquake
2014-06-30T14:00:01.640Z,33.0481667,-116.4388333,9.16,1.4,ml,42,65,0.1372,0.18,ci,ci37237744,2014-07-01T19:57:19.200Z,"15km ESE of Julian, California",earthquake
2014-06-30T13:54:55.000Z,38.817,-122.808,3.8,0.9,Md,28,72,0.00898315,0.02,nc,nc72246791,2014-06-30T15:44:10.690Z,"6km NW of The Geysers, California",earthquake
2014-06-30T13:54:08.800Z,41.9042,-120.2085,4.9,1.7,Md,,154.8,0.07186522,0.18,uw,uw60819461,2014-06-30T14:39:54.465Z,"33km SSE of Lakeview, Oregon",earthquake
2014-06-30T13:53:52.900Z,38.7957,-122.7632,1.9,1.1,Md,21,61.2,0.01796631,0.03,nc,nc72246796,2014-06-30T15:15:10.532Z,"2km NNW of The Geysers, California",earthquake
2014-06-30T13:47:51.190Z,32.8358333,-117.6495,18.58,1.92,ml,22,212,0.4338,0.14,ci,ci37237728,2014-07-01T19:42:21.440Z,"35km W of La Jolla, California",earthquake
2014-06-30T13:38:58.400Z,37.6715,-118.8512,6.5,0.3,Md,13,176.4,0.02694946,0.02,nc,nc72246776,2014-06-30T22:03:27.051Z,"10km ENE of Mammoth Lakes, California",earthquake
2014-06-30T13:19:06.000Z,36.7201,-97.9095,5,2.5,ml,,91,,0.48,us,usc000rnsy,2014-06-30T21:22:03.003Z,"18km WSW of Medford, Oklahoma",earthquake
2014-06-30T13:06:49.600Z,38.7665,-122.9052,4.8,1.9,Md,62,36,0.04491576,0.07,nc,nc72246761,2014-06-30T23:17:03.669Z,"10km ESE of Cloverdale, California",earthquake
2014-06-30T13:06:20.000Z,61.1454,-140.2493,0,2.4,ml,,,,0.57,ak,ak11313440,2014-06-30T13:17:36.116Z,"154km WNW of Haines Junction, Canada",earthquake
2014-06-30T12:57:04.000Z,61.2327,-150.3437,38.5,1.5,ml,,,,1.31,ak,ak11313438,2014-06-30T13:08:03.052Z,"23km W of Anchorage, Alaska",earthquake
2014-06-30T12:49:41.000Z,55.1281,-155.4972,12.2,4.2,ml,,,,0.66,ak,ak11313417,2014-06-30T20:56:53.297Z,"65km S of Chirikof Island, Alaska",earthquake
2014-06-30T12:49:22.000Z,60.2786,-141.2443,0.1,1.1,ml,,,,1.03,ak,ak11313416,2014-06-30T12:58:30.904Z,"69km ENE of Cape Yakataga, Alaska",earthquake
2014-06-30T12:41:36.700Z,37.7118,-122.5675,7.3,1.7,Md,49,111.6,0.10779783,0.06,nc,nc72246756,2014-07-07T23:05:04.525Z,"7km WNW of Broadmoor, California",earthquake
2014-06-30T12:11:33.300Z,33.1221667,-116.0443333,1.42,1.4,ml,49,49,0.165,0.27,ci,ci37237720,2014-07-01T19:37:16.400Z,"21km SSW of Salton City, California",earthquake
2014-06-30T12:09:40.292Z,37.3698,-115.0609,14.9122,0.58,ml,3,173.28,0.038,0.1121,nn,nn00450987,2014-07-03T22:04:20.745Z,"9km E of Alamo, Nevada",earthquake
2014-06-30T12:06:49.300Z,37.6632,-118.8587,6.3,0.7,Md,21,158.4,0.02694946,0.03,nc,nc72246741,2014-07-02T19:39:10.626Z,"10km E of Mammoth Lakes, California",earthquake
2014-06-30T12:05:35.450Z,38.7938347,-122.758667,1.88,0.85,md,14,68,0.02015,0.02,nc,nc72246736,2014-06-30T12:57:04.683Z,"1km N of The Geysers, California",earthquake
2014-06-30T12:01:35.100Z,19.0247,-66.8041,57,2.8,Md,5,288,0.67463478,0.2,pr,pr14181013,2014-06-30T20:06:23.584Z,"59km N of Hatillo, Puerto Rico",earthquake
2014-06-30T11:56:43.482Z,39.5418,-120.6037,13.7545,0.31,ml,12,183.41,0.098,0.1187,nn,nn00450984,2014-07-03T21:12:08.483Z,"19km E of Downieville, California",earthquake
2014-06-30T11:56:08.300Z,37.6687,-118.8538,6.5,0.5,Md,16,165.6,0.03593261,0.03,nc,nc72246731,2014-06-30T23:28:03.761Z,"10km ENE of Mammoth Lakes, California",earthquake
2014-06-30T11:54:12.000Z,62.2294,-151.1759,77.3,1.5,ml,,,,0.5,ak,ak11313386,2014-06-30T12:16:06.844Z,"56km W of Talkeetna, Alaska",earthquake
2014-06-30T11:50:14.000Z,60.0543,-141.4824,10.7,1.2,ml,,,,0.94,ak,ak11313382,2014-06-30T12:07:14.477Z,"52km E of Cape Yakataga, Alaska",earthquake
2014-06-30T11:44:03.370Z,33.707,-118.3846667,9.36,1.35,ml,5,144,0.03982,0.25,ci,ci37237712,2014-07-01T19:26:20.802Z,"4km S of Rancho Palos Verdes, California",earthquake
2014-06-30T11:37:25.610Z,17.7478,145.3826,302.96,5.1,mb,,90,4.164,0.65,us,usc000rnqz,2014-06-30T19:39:52.063Z,"57km SW of Pagan, Northern Mariana Islands",earthquake
2014-06-30T11:36:05.790Z,-30.0481,-177.78,22.68,5.3,mb,,77,0.81,0.88,us,usc000rnrf,2014-06-30T19:39:13.027Z,"87km S of Raoul Island, New Zealand",earthquake
2014-06-30T11:03:51.810Z,35.8986,-97.2418,3.41,2.9,mb_lg,,50,0.189,0.42,us,usc000rnqs,2014-06-30T14:26:04.207Z,"5km SSE of Langston, Oklahoma",earthquake
2014-06-30T10:58:55.700Z,37.4685,-118.8212,5.7,0.5,Md,16,172.8,0.11678099,0.02,nc,nc72246721,2014-06-30T21:51:08.136Z,"24km SSE of Mammoth Lakes, California",earthquake
2014-06-30T10:45:42.820Z,34.2176667,-117.5108333,10.01,0.77,ml,18,57,0.01345,0.2,ci,ci37237704,2014-07-01T19:24:18.200Z,"14km NNE of Rancho Cucamonga, California",earthquake
2014-06-30T10:31:00.500Z,37.469,-118.8208333,5.27,0.75,md,19,172,0.121,0.03,nc,nc72246716,2014-06-30T21:44:03.083Z,"23km SE of Mammoth Lakes, California",earthquake
2014-06-30T10:22:17.000Z,38.8203,-122.84,4.5,0.6,Md,8,176.4,0.02694946,0.01,nc,nc72246711,2014-06-30T12:22:09.505Z,"8km WNW of The Geysers, California",earthquake
2014-06-30T10:16:08.900Z,18.7152,-64.4292,63,2.4,Md,3,324,0.34585138,0.25,pr,pr14181012,2014-06-30T13:04:27.052Z,"38km NNE of Road Town, British Virgin Islands",earthquake
2014-06-30T10:06:46.470Z,35.5378333,-117.2668333,4.59,1.17,ml,11,123,0.08072,0.15,ci,ci37237696,2014-07-01T19:21:35.776Z,"28km SSE of Searles Valley, California",earthquake
2014-06-30T09:53:15.200Z,37.032,-112.9608,17.3,0.9,Md,,169.2,0.10779783,0.02,uu,uu60075422,2014-07-01T19:50:13.586Z,"3km N of Hildale, Utah",earthquake
2014-06-30T09:45:31.600Z,37.0658,-121.8693,12,1,Md,14,86.4,0.05389892,0.05,nc,nc72246706,2014-07-07T20:40:03.376Z,"3km N of Day Valley, California",earthquake
2014-06-30T09:44:25.240Z,34.2923333,-116.9701667,9.29,1.2,ml,48,41,0.04567,0.17,ci,ci37237688,2014-07-01T19:17:51.010Z,"7km NW of Big Bear Lake, California",earthquake
2014-06-30T09:38:59.030Z,38.7936668,-122.7243347,2.72,0.58,md,11,90,0.006323,0.03,nc,nc72246696,2014-06-30T10:18:04.000Z,"3km S of Cobb, California",earthquake
2014-06-30T09:38:37.200Z,38.7933,-122.724,2.8,0.6,Md,7,133.2,0.00898315,0.03,nc,nc72246691,2014-06-30T12:14:04.423Z,"3km S of Cobb, California",earthquake
2014-06-30T09:35:14.900Z,44.5735,-114.3695,3.9,1.5,mc,15,140.399988768001,0.07995006,0.14,mb,mb14959066,2014-07-03T00:10:10.711Z,"13km NW of Challis, Idaho",earthquake
2014-06-30T09:35:01.480Z,33.5895004,-115.9666672,0.07,2.81,ml,76,43,0.03808,0.24,ci,ci37237680,2014-07-01T19:11:03.450Z,"10km E of Mecca, California",earthquake
2014-06-30T09:19:42.100Z,18.8211,-65.3141,77,2.9,Md,7,280.8,0.5111414,0.41,pr,pr14181011,2014-06-30T17:22:57.929Z,"57km N of Culebra, Puerto Rico",earthquake
2014-06-30T09:15:17.040Z,38.8143349,-122.8121643,3.38,0.68,md,8,110,0.009193,0.01,nc,nc72246686,2014-06-30T11:22:04.232Z,"6km NW of The Geysers, California",earthquake
2014-06-30T09:13:25.000Z,63.8452,-148.6723,73.5,0.9,ml,,,,1.27,ak,ak11313334,2014-06-30T09:26:56.423Z,"14km E of Healy, Alaska",earthquake
2014-06-30T09:06:46.663Z,38.5151,-119.4099,2.0366,0.9,ml,4,146.96,0.025,0.0979,nn,nn00451001,2014-07-03T22:59:24.102Z,"30km S of Smith Valley, Nevada",earthquake
2014-06-30T09:00:08.000Z,61.5657,-150.411,41.8,1.7,ml,,,,0.32,ak,ak11313331,2014-06-30T09:08:07.056Z,"24km WNW of Big Lake, Alaska",earthquake
2014-06-30T08:59:15.790Z,33.4853333,-116.5751667,15.21,0.26,ml,21,75,0.02445,0.13,ci,ci37237672,2014-07-01T18:48:50.120Z,"11km SE of Anza, California",earthquake
2014-06-30T08:48:01.840Z,33.4893333,-116.4971667,14.92,-0.26,ml,8,259,0.08794,0.11,ci,ci37205373,2014-07-01T18:46:39.656Z,"17km ESE of Anza, California",earthquake
2014-06-30T08:47:33.620Z,33.9648333,-116.9463333,18.71,0.66,ml,27,115,0.08415,0.1,ci,ci37237664,2014-07-01T18:41:56.770Z,"2km ESE of Cherry Valley, California",earthquake
2014-06-30T08:36:58.000Z,18.8458,-67.416,8,2.4,Md,5,234,0.47341215,0.43,pr,pr14181009,2014-06-30T10:02:51.940Z,"51km NW of San Antonio, Puerto Rico",earthquake
2014-06-30T08:30:43.900Z,38.8542,-122.8037,0,0.6,Md,7,183.6,0.02694946,0.24,nc,nc72246676,2014-06-30T09:02:03.629Z,"7km WNW of Cobb, California",earthquake
2014-06-30T08:28:09.100Z,35.7352,-121.1125,7,1.9,Md,59,46.8,0.02694946,0.08,nc,nc72246671,2014-07-03T00:58:06.739Z,"12km NE of San Simeon, California",earthquake
2014-06-30T08:21:07.200Z,46.3185,-122.2472,10.3,-0.4,Md,,133.2,0.01796631,0.14,uw,uw60057528,2014-07-01T18:16:35.021Z,"26km S of Morton, Washington",earthquake
2014-06-30T08:19:18.000Z,61.2628,-146.7885,21.2,1.4,ml,,,,0.83,ak,ak11313302,2014-06-30T08:32:25.605Z,"27km WNW of Valdez, Alaska",earthquake
2014-06-30T08:17:21.749Z,38.419,-119.3938,7.35,1.08,ml,4,234.57,0.092,0.1095,nn,nn00450982,2014-07-03T20:29:57.725Z,"23km NW of Bridgeport, California",earthquake
2014-06-30T08:12:16.540Z,33.5036667,-116.5098333,15.93,0.33,ml,22,87,0.07299,0.1,ci,ci37237656,2014-07-01T18:38:05.310Z,"16km ESE of Anza, California",earthquake
2014-06-30T08:11:32.800Z,19.4993,-65.7088,52,3,Md,7,306,1.23518352,0.31,pr,pr14181008,2014-06-30T16:14:09.469Z,"119km N of Loiza, Puerto Rico",earthquake
2014-06-30T08:09:22.000Z,63.4479,-148.525,7.9,1,ml,,,,0.47,ak,ak11313300,2014-06-30T08:21:11.439Z,"22km ENE of Cantwell, Alaska",earthquake
2014-06-30T07:40:40.800Z,19.0105,-65.3735,6,3.1,Md,16,234,0.70427918,0.28,pr,pr14181007,2014-06-30T15:43:07.645Z,"78km N of Culebra, Puerto Rico",earthquake
2014-06-30T07:38:08.000Z,38.1317,-110.8447,3.6,1.5,Md,,75.6,0.20661252,0.17,uu,uu60075417,2014-07-01T19:41:28.520Z,"29km SSW of Hanksville, Utah",earthquake
2014-06-30T07:38:07.100Z,38.7515,-122.7178,2.1,0.6,Md,8,64.8,0.00898315,0.02,nc,nc72246641,2014-06-30T08:26:08.420Z,"4km SE of The Geysers, California",earthquake
2014-06-30T07:37:56.530Z,34.9143333,-116.7588333,3.86,1.04,ml,17,55,0.1817,0.16,ci,ci37237640,2014-07-01T18:33:13.270Z,"24km E of Barstow, California",earthquake
2014-06-30T07:36:36.510Z,38.7519989,-122.7198334,1.51,1.16,md,12,105,0.01358,0.03,nc,nc72246636,2014-06-30T10:56:04.145Z,"4km SE of The Geysers, California",earthquake
